-10.448416,35.091988
33.47069,-71.36066
82.54803,-31.437584
-15.314791,-39.313953
28.201971,-23.942368
-77.09521,51.35283
-32.627098,22.18737
-20.180489,-39.796383
-31.042946,27.379583
-33.01505,7.616357
-13.564205,-16.16438
19.739666,14.542697
0.77187455,-10.920033
21.841457,-29.341637
-18.299786,26.831861
11.519547,9.627407
-37.706207,19.917906
31.570604,-75.46845
-69.33144,48.927597
-47.466278,16.442545
7.204519,64.0521
37.461903,-34.39568
-56.586445,52.923027
10.6797285,29.431395
-43.33691,38.99589
-34.586273,20.705278
26.63159,-36.021957
-41.319157,-22.19013
-38.331005,-8.378471
-40.03079,9.412069
-26.447836,-1.4837897
-1.9338628,51.43221
-42.828484,11.797791
-17.53675,-26.89838
0.39952686,25.985634
49.78658,-31.609539
-54.822136,44.526543
-2.90367,1.4459414
-14.048158,3.9525247
-39.28101,17.72652
45.228718,-42.328857
10.814903,-11.080211
34.972897,-28.430351
-42.330463,12.263466
-21.292646,21.78813
-36.16935,-0.9136048
-16.246672,25.076355
20.055958,25.763124
-43.302895,-78.29701
-29.46352,-15.949628
-16.641338,25.242487
-74.91894,51.02925
-18.690172,40.92681
-6.8255353,-1.7434398
41.79057,-81.58574
-26.464054,10.675565
-12.756387,92.97125
31.188057,-26.285603
68.98245,-40.452602
10.135589,38.798927
-56.797073,47.730984
77.61691,-53.924953
-17.332712,-0.318704
-31.993538,13.252319
52.573627,-46.376442
56.205837,-33.91277
27.259079,46.65001
-17.580542,7.8756394
-77.518715,53.833115
-12.4889765,38.48192
-55.62317,86.73442
-34.034954,17.043718
-19.351967,27.339678
18.539574,-17.457062
-32.572983,18.521862
25.887796,-61.935055
12.622542,44.060318
-65.66819,82.86542
-36.297623,34.120155
-2.581951,42.00208
13.60193,42.16368
1.2178414,31.88254
-48.080597,35.82748
40.47491,-27.391562
-34.061543,-15.616941
60.170483,-58.342396
-1.2055062,24.855673
26.681362,-61.691547
-58.21309,48.593163
-21.129536,8.267864
23.57875,-49.420536
50.203472,13.171541
-28.204039,-77.73052
3.5359163,-30.558033
38.620808,-27.254894
-36.36419,9.386194
29.02502,-27.044748
-27.79139,27.66205
-30.374187,22.70038
-73.4907,31.71355
-24.671381,25.205381
9.168703,29.77677
13.431426,61.668236
-59.21695,-7.813213
42.783783,-27.058115
-35.553486,9.163223
-30.811117,9.091446
-4.174886,39.652615
39.325497,-33.14893
-33.07616,14.601417
-37.038216,-6.607016
-33.60117,23.217611
-25.813934,9.491265
-38.287506,45.8526
-32.826313,23.803463
-37.297684,55.9479
42.286907,14.200475
16.329576,42.147205
4.507172,46.022873
-2.1747782,24.86815
23.781345,-38.66169
45.695374,-39.485046
3.6069655,31.379133
-1.4432203,27.343182
-85.03069,-11.211319
-78.48367,62.508034
-19.002125,27.194826
68.700584,-33.383774
14.552625,37.4026
-54.043896,32.29479
10.22251,36.32864
2.0418308,19.46171
-11.956409,-45.948307
19.395538,47.923744
-24.685715,17.850735
5.026278,-29.000324
-40.748154,34.710873
-32.413544,16.476614
-8.437499,44.00116
3.6029952,36.317055
-44.792442,16.651447
-3.3711724,39.989975
46.256485,-30.324608
-54.072735,-22.65372
-2.402928,-27.417965
-2.2136095,25.051508
-28.903713,10.059659
27.883598,-63.446156
6.733727,39.13076
-35.724007,-11.9772415
10.295262,33.91202
40.41331,-28.700056
-19.247158,6.324434
6.4720716,60.678833
6.557571,22.719633
-40.357136,3.0534143
-25.288633,28.276598
-14.222762,5.26333
-4.5050464,51.06095
9.7679615,-84.33327
29.778416,-1.3684919
0.78311455,20.170633
-42.219757,40.40957
-17.683397,40.441742
-65.839455,43.88704
-47.873676,53.167454
38.35967,58.681316
-31.461374,-13.752463
-33.92325,25.915213
53.1909,-8.71111
-21.509466,32.37737
-0.7019477,-44.450615
-3.100476,28.58438
10.9429455,-16.105438
56.105785,34.16526
-51.59186,-24.79235
-68.42912,40.951332
-6.933226,45.061157
17.187359,-24.5706
16.823692,54.720417
8.163096,-14.351085
-33.89491,18.557287
3.9194586,39.86331
45.544914,-73.570854
-65.47035,85.08294
54.061146,-31.836065
40.778362,-26.956944
41.46467,-52.633087
43.286053,-76.64738
27.705706,-51.97968
2.3290331,54.34691
-5.365854,32.115295
-10.499138,-17.648014
-36.47159,19.521746
5.614483,5.221885
55.778625,-55.07811
-6.170273,3.824605
-25.411688,7.5505824
29.55871,-41.86375
11.609067,37.594612
-71.434135,60.27524
14.413539,18.70397
-18.856365,29.55176
-23.962091,28.735071
-5.139487,92.86417
4.2001357,57.53093
-43.305164,25.00852
23.739534,-46.139942
38.885693,-45.640926
7.1035886,66.33821
4.219783,50.50953
48.567863,-12.423607
0.66724336,39.29225
9.752542,-45.796196
-42.01414,11.788993
-14.026307,21.315014
45.631382,-26.543196
6.7075357,34.138527
-33.293644,39.59265
-31.527325,12.556332
22.493,24.122335
-14.89437,5.9689593
14.870604,44.10091
24.072268,-1.2488735
-9.834941,27.808401
23.531223,-23.605797
-3.7275844,26.9854
10.330802,29.504978
-32.09992,21.946045
-10.7626095,-57.88725
-42.253086,-52.700718
-1.3972348,24.848373
-22.768934,14.719178
-8.79312,38.862984
38.194683,-35.601116
20.97341,60.477623
-32.84015,13.385009
31.456348,-25.784575
-30.525553,9.312857
14.524283,-55.406494
-35.439518,17.250078
22.159302,72.49613
0.3293456,69.732124
-50.102448,12.860908
12.170646,56.928673
-53.730904,46.132324
-31.036053,24.352896
-26.724867,27.690182
-28.574905,32.420795
23.40554,-25.390137
17.234264,-20.260077
5.0205383,62.07412
-56.664146,73.92452
-21.263971,-28.44241
5.481647,24.468279
76.76383,-28.074211
-15.491501,14.900234
18.056076,-6.178786
8.569245,-43.15338
0.89282686,25.67726
14.606591,64.42324
25.687176,39.182076
-35.71664,25.162268
9.16813,-29.771175
10.574325,52.3368
59.753284,-92.19943
24.547579,-13.85594
-32.445965,20.823425
-11.157159,33.03691
-3.1308353,23.747746
-77.79867,55.065666
-74.10136,53.272045
30.958363,41.686497
12.527508,-15.841594
42.993732,-24.800278
-11.678649,-46.688507
5.0757575,72.514915
40.920387,-17.684378
-31.059807,12.678949
37.115826,-35.90808
-0.94711894,43.291306
-5.5467267,25.66284
53.64594,-31.744688
-10.38601,48.685783
10.791803,-28.296095
-75.99978,52.7231
-38.977463,10.719728
20.756176,29.2102
12.966587,28.36967
-34.410614,1.9461654
76.694786,-69.127655
12.775894,-8.9845915
-7.4619117,-1.0903456
32.71263,-51.780964
-38.909492,66.436935
-37.667263,36.348137
34.158596,-15.0058
62.512146,-39.659767
-2.9061565,41.984634
-18.226597,-12.388279
-35.17517,21.264208
11.954841,-31.018187
60.36777,-30.192423
15.438547,-11.723558
-16.534107,-17.551338
72.418465,-33.205036
-27.186054,21.503387
2.1508267,35.830566
-19.391504,-8.436489
-13.745399,-32.30404
40.759087,-28.868227
-16.4722,5.34803
-45.715508,30.393585
17.138073,-17.932825
32.62038,-33.63874
24.953024,-32.505714
1.7877587,41.637333
-77.45773,51.823944
-60.633194,59.08911
-80.82398,50.62081
-19.145876,30.32155
-36.232628,15.070009
10.241232,39.909645
-25.785982,54.56845
15.38343,90.33046
11.989903,-9.144402
-16.470352,-16.43224
-15.2473755,45.79448
-41.47597,37.1935
-68.244675,-16.095188
5.4255924,35.825447
-10.291878,-61.440002
37.20309,-42.467907
43.37282,-32.33843
-18.434774,-37.966328
-80.10845,51.898537
-14.082676,28.921534
30.669022,-31.783936
4.5113764,14.031162
-76.83427,50.85295
-75.11897,-0.8206441
-56.334976,18.33446
9.50746,-7.991431
-29.261335,11.121979
-40.493755,38.536224
20.026588,-27.30487
6.141785,39.977837
-71.36534,28.269548
30.099865,-51.696003
-3.3494837,49.53215
-60.1005,25.067522
51.965416,-61.67228
2.8957272,-1.0401653
-20.086521,1.2513026
44.653965,-68.52319
3.4958315,-72.498276
30.12942,-3.3833418
-31.752308,17.735357
13.083379,-51.202297
-29.558407,39.083626
9.14635,27.41173
51.28517,-38.87932
-28.792612,37.044777
-21.967287,-17.355844
-18.611145,20.754986
34.059963,-47.594795
-8.987087,-61.19816
-14.386971,44.60747
46.17779,-49.497772
-68.2807,14.377718
-0.038458116,32.56259
-13.222499,31.234434
41.66511,-1.7574397
-42.654896,26.39158
16.962,-16.796549
-12.779887,27.439049
3.642036,45.62497
18.838245,55.920353
-9.252077,-36.755447
-31.471268,24.336145
-25.645815,24.851576
42.98422,-60.020744
34.76077,-27.556253
6.893485,53.639915
-17.532839,-40.948353
-47.666824,-41.73723
-80.45128,26.406746
-15.329841,26.815321
-34.340588,8.80794
-55.67352,18.483334
-32.450386,13.550733
30.284275,52.2548
10.680348,-11.98647
18.656853,5.9130483
14.427526,40.5746
-14.744777,-18.993572
-34.2247,10.856024
14.670454,-45.66018
0.6700245,-42.38009
-31.190815,18.105345
27.92301,-68.08762
54.58176,-46.16137
30.914999,-67.85552
12.58532,-39.41029
15.651344,41.80873
54.76607,-27.31624
16.127335,-49.020493
40.401447,-32.481346
-13.407312,34.4414
42.9668,-53.11481
0.3749825,-7.033992
-5.6606874,72.57774
15.298977,-59.47619
33.716084,-48.731167
-34.76705,16.238382
30.560127,-38.82496
50.821877,-5.6286235
-5.067387,-1.963765
13.862952,55.136677
-25.725159,-36.871586
21.32647,-35.479954
-34.14895,-11.598045
37.512615,-34.186493
-64.03445,55.192963
-7.7445154,22.035736
2.3723116,22.754477
61.520588,-53.268898
77.322975,-51.85573
20.78812,-11.490621
-54.762413,8.451529
-32.909992,9.823701
-32.210144,13.130247
-79.57832,45.63756
28.394505,-31.311375
-2.1327643,39.268135
-1.1074606,36.091064
53.375603,-29.362856
55.365078,-12.596858
27.06321,-54.568077
-61.080204,52.649025
-9.636478,3.629942
33.693684,-35.866817
87.87518,-70.79645
-20.96175,-33.464005
17.69942,66.520325
-4.8929634,24.309351
0.07400502,27.374678
23.892305,-52.944046
-69.2996,48.016823
-34.186325,18.064802
-4.968347,0.47292554
12.282132,-34.30425
-61.848366,89.203156
-34.83307,14.475515
-56.778896,27.62329
-28.768843,11.207478
11.453028,33.053364
38.96449,-35.770824
-10.365245,58.184803
40.07877,-36.35548
-35.157146,16.248484
-31.83595,55.287285
14.063279,53.268967
-52.56441,55.195396
-21.935564,-18.660292
73.85642,-54.070118
25.736305,-49.164017
-64.94196,50.709305
40.58421,-20.576042
-31.697004,39.930626
-60.03531,-45.160633
-43.66311,16.888132
8.32296,96.3186
10.037362,-16.953842
-19.98702,7.238836
-10.833281,-31.115723
-32.953884,-18.230791
-49.96205,-32.544006
63.098972,-16.410284
-41.39887,15.709781
-48.578342,59.210068
-21.743874,58.08027
52.98448,-45.19368
28.259487,-44.849033
3.8243136,46.919327
-16.893599,-15.197706
-56.26677,-21.17714
-74.13854,47.592514
9.992066,43.29707
-43.244247,78.96486
56.198086,-34.562946
-23.125662,37.104633
25.965977,-31.643152
-9.27204,-32.882915
-28.624157,8.265075
57.330242,-23.69268
21.323513,-59.787846
53.904476,-59.869408
-34.483612,69.46357
59.582134,-60.8461
39.07298,-22.929562
91.70304,19.859106
-23.926758,4.463054
-37.544136,18.784239
-3.2081532,65.33515
38.125492,-34.244904
-20.578617,-7.4188924
-32.967297,9.668869
-2.760792,29.578485
57.499058,-64.16063
-40.15828,9.944128
-20.970224,-49.19906
-34.793674,12.942762
45.075592,-50.211304
-18.576557,70.87302
0.6531528,4.3158293
-35.034508,18.139124
58.81513,-31.120558
-34.092667,15.869419
2.473255,31.192553
3.0701513,42.63494
-51.733524,9.336157
-53.064884,5.987275
-18.27359,26.564909
27.64354,-37.722176
-80.75811,38.34031
-31.88627,10.127497
11.705362,-43.669743
1.2694247,37.958176
0.724167,-33.173862
47.471413,-13.935765
-16.765951,25.427866
39.077564,-28.826963
-5.0561194,-43.343033
4.394552,34.344078
2.2898145,56.669456
-33.73869,25.619226
-23.15582,23.936441
-81.28332,27.423227
-57.368057,78.67689
-15.532488,36.083603
0.22536363,-19.90602
-14.929248,27.019276
-3.4539735,23.673225
18.882187,42.877678
-0.49403805,64.87758
19.194113,-49.954853
-42.463287,34.196793
-22.245699,52.369843
39.49963,12.960567
38.573097,-66.30195
-39.312206,17.413218
-33.02,33.977173
-0.91449654,28.222168
-30.583374,-18.219553
21.93309,-49.378437
-1.9750637,21.248629
0.48511449,-46.279263
13.746678,-60.996098
-45.76256,38.918533
8.724513,-11.116654
12.681192,1.4344999
10.763488,44.474243
-32.719463,20.867033
3.6523793,-9.122662
48.60668,-25.968082
49.589718,-21.20536
-2.9113607,3.1516309
4.023506,66.45445
24.133263,-34.096855
-6.8936725,-19.82448
3.2498267,25.174873
-2.456206,37.417686
-81.299355,22.941774
-16.504818,-31.22969
-19.576075,7.006086
14.56662,-10.122622
11.287442,-13.002823
-29.622755,12.06089
-39.080482,14.170262
-33.914303,-11.66095
-30.874945,45.55999
22.759388,-24.123503
-39.220825,3.558567
-36.81018,47.2051
3.8420515,-8.313152
-85.519615,36.77882
-31.207388,23.986246
30.532845,-42.630512
-11.361656,44.925728
-10.751619,62.377205
5.6284156,28.185282
43.94351,-60.81418
33.775032,25.098448
21.988052,-45.66559
-33.273827,5.5847917
45.593765,-44.06264
-42.0962,8.082934
21.177355,-73.1358
-2.2014894,28.152071
-7.750643,64.24317
50.766197,-31.729368
25.921902,-38.257915
36.678738,-43.8494
-77.0726,58.521667
-32.12862,20.043158
-51.604855,37.336395
-40.836994,19.497412
2.2181573,7.05808
0.92911947,26.948654
-7.1218433,-34.534195
5.568456,42.66572
-32.5209,30.962297
6.9736457,37.402527
-82.99696,31.792198
17.244804,-35.495773
10.656173,18.118856
-64.25055,21.006918
47.0333,-45.90141
-46.625935,38.839863
31.827108,-32.604496
37.571926,-31.371204
-61.199463,26.124552
-45.45335,41.71324
-82.33789,15.888934
35.216877,-71.42638
-11.379835,40.261497
-75.33238,29.767294
-0.5145828,2.6582417
-37.28107,10.961361
-87.92459,21.46181
-17.45507,-16.669847
39.33986,-50.362995
59.130917,-49.18697
-34.895847,33.179123
3.6328428,-9.260512
-13.358041,3.4372883
-55.92847,49.86676
-19.09304,25.188873
-2.3419106,-6.808757
54.294064,-47.936733
47.3474,-27.394022
36.932125,-65.39311
-62.79223,54.37863
4.5284147,29.309235
-25.901543,21.37502
-32.849316,25.04997
79.80561,-80.28992
69.55966,-36.658005
-68.775734,63.294647
-67.4875,47.00234
30.380726,-8.335439
-52.26847,-9.120062
-16.474134,4.036803
-38.734776,-5.498247
11.729215,-44.963654
6.5240636,1.794455
-51.704098,62.240967
-7.8834424,4.158559
25.01221,-45.307312
38.579933,-31.067314
-20.32129,52.50818
2.1652412,29.37897
-49.415497,13.302373
-6.740764,30.719122
36.26827,-59.604057
57.897778,-52.48365
-15.689297,105.74625
-36.426544,-21.632135
-4.408992,32.140373
-74.30437,66.17192
4.691749,-27.313225
-31.507359,9.570452
-73.9214,59.108063
-19.141256,20.562246
-25.964289,32.80178
-48.976368,14.000259
34.565685,11.009085
-26.703554,-27.612453
28.13178,-70.60665
-12.62071,1.539747
-5.1454215,-35.296223
80.51061,-25.253355
36.99545,-30.556082
-6.4985213,44.2892
-31.02256,20.115465
12.210995,-28.036291
-49.649685,1.754444
-29.427076,-3.6921787
59.737003,-33.366165
-53.6601,48.93714
-81.59736,46.561363
27.892647,-45.471066
-75.19751,25.648241
30.539402,-37.462242
-3.7727745,34.36698
49.423733,-24.582842
58.232952,-52.12356
-30.306562,31.571455
35.276188,0.20650661
18.86313,59.862045
12.178329,26.967293
56.30231,-23.42606
-70.21541,48.466587
-32.826263,28.012777
-65.19981,0.2300266
33.916153,-25.73365
27.755325,23.838654
-42.933514,23.907358
-47.648632,-5.1227217
-34.455986,9.393735
0.8491222,6.224933
-26.057291,51.344673
-65.7329,17.122902
-17.150126,13.630625
-31.308361,41.578335
-0.13695967,-5.1017447
-49.10758,50.872047
-11.165345,-19.680166
-8.984725,31.55949
-58.5723,-15.490068
-14.227054,1.5356592
39.122913,-23.775612
14.843254,-2.335958
-1.5759503,27.76002
-38.17955,23.223871
-2.9293473,27.796453
37.931057,-17.083122
-41.69324,23.481802
-14.115655,37.791172
48.267372,-23.834438
1.4136693,0.22724122
18.019001,49.686775
12.741742,14.268679
-21.324759,22.006533
11.856255,-28.74688
12.5498,-31.068842
0.7761184,-13.465915
46.41927,-31.4099
-50.364555,44.30652
8.194064,-12.780507
-24.39475,34.168674
-70.201775,49.125244
12.637216,0.89386255
4.3069386,-53.126373
-32.6064,23.743986
31.180298,-33.1921
15.237776,-50.77423
-62.52012,57.61862
-72.243225,28.662151
18.525944,32.51666
-4.8888,31.26341
-33.17749,1.9702743
44.530895,-28.760271
1.4365501,-2.2665863
-33.430412,15.919113
39.130592,-8.09216
-39.42134,3.2985954
-26.759005,-24.86682
0.570006,35.541428
-63.841576,26.23193
7.297459,57.053127
-64.76067,-7.165893
46.650578,-29.677732
18.256836,77.03374
-31.874025,53.390198
-29.765034,-10.130274
-28.10612,11.346097
-49.746056,64.35305
-40.235935,20.75246
-27.682913,15.381219
-39.805252,-14.532336
26.152767,54.965965
-25.20912,-15.281929
-39.255157,9.826068
-1.0657244,-46.48456
-31.719992,12.841575
80.90637,-50.999672
28.302511,-35.233143
15.397068,11.122519
