19.1111,-39.31336,11.25223,0.3803699,65.27711,13.938196,60.88084,-46.93173,56.85578,17.13299
-24.8726,38.39402,-32.022884,-41.673748,7.2995315,46.60657,37.452965,15.034,58.42684,-21.846489
-17.000954,1.2414651,-40.09379,-20.213337,5.33943,74.46392,37.090847,0.49874237,28.23189,-64.50129
-55.00261,-1.4639152,-31.030815,-14.737156,2.9090896,54.028275,32.10711,-19.886408,49.405205,-43.589508
16.087248,-4.4932933,13.16106,-20.631554,13.0804,-48.39088,-17.521961,38.379745,27.859291,-64.21573
24.012955,44.652554,41.056156,-33.79045,15.357169,-9.546361,-22.08987,19.456648,-36.380157,-91.769424
-49.977364,19.609781,-40.305115,-32.76086,17.78748,30.479279,42.441025,16.387585,43.71422,-45.01075
-23.823439,-21.362211,-31.39847,-78.93082,-11.342789,-19.659658,-0.12707151,-19.050968,-26.078878,10.644695
-41.797337,12.2775,-38.531715,-48.07214,32.929905,63.9244,43.222885,-22.134989,45.1075,-46.236122
-30.185255,12.484269,-32.155796,-62.946507,-43.67803,12.427037,21.128836,12.181455,1.250601,55.157303
13.153799,-51.495434,-3.9951024,-56.78455,31.80395,2.1631312,15.480625,-40.029793,78.506065,18.57336
2.2942193,17.090673,42.249287,12.137629,-16.177765,-60.706604,-12.192393,12.600532,1.0306582,-59.99785
-15.478552,-56.68789,15.566268,-1.7671579,26.10914,14.976863,39.368023,-26.213354,89.9873,-28.903557
16.132166,13.107138,25.635893,-5.4385324,9.239645,-69.63155,-16.646227,50.895054,-27.537642,-83.44832
-30.852379,-12.656738,-73.26487,-32.352535,9.495491,-29.435633,-17.070616,-23.987022,-43.219185,19.301281
1.4280549,-35.285564,-7.751138,8.758631,-22.885803,-80.130196,0.70008713,-39.020844,-14.735903,3.721828
-11.280022,-24.392649,-45.753063,-75.00871,-20.050068,25.827456,12.651469,-32.059544,-48.56214,47.47532
5.8082023,15.05673,31.249275,13.215599,-12.786518,-49.80235,-54.873947,21.805962,5.4027853,-29.882574
-38.323082,2.0942624,5.2468805,-62.80115,-25.00711,47.595184,45.762707,4.8938212,46.578194,-61.069466
19.02666,-17.516865,19.5908,-32.76613,38.2834,-9.412437,19.248642,9.757944,62.040596,30.605822
3.7081468,-47.0752,-20.073206,-34.152058,47.456924,29.214039,44.378426,3.9951217,50.48581,-40.98964
-18.33723,5.740607,-47.025333,-44.34875,27.658669,26.451878,4.4177094,-11.804294,55.31915,-2.8732712
-40.467667,-54.958694,19.126982,6.4507074,12.434109,-32.31685,44.318974,-36.0173,-29.987392,-46.64075
-5.8216386,-52.4039,-5.5314417,1.7619827,8.500651,-67.63199,59.421192,-22.720793,-34.64146,-49.782715
-36.94349,-33.040787,-4.698205,-43.572056,6.6060634,-9.783987,14.995525,-36.990383,-13.513719,22.132448
-37.268833,33.906384,-51.6915,-50.539757,14.708565,80.49854,34.612617,19.641886,10.723614,-51.957302
-16.128078,38.945995,-49.211407,-46.96407,-8.77049,33.293243,49.79925,-7.5699487,48.495033,-51.424274
33.910774,-34.08943,-62.847538,-49.48167,-41.292587,-26.0848,-18.983383,10.691269,-9.262259,26.53479
24.397768,-27.357557,-56.523193,-40.12484,-25.534174,2.599247,16.887577,3.2767148,-22.6323,50.31481
-22.328012,-67.74865,4.9842787,-40.417175,55.277588,4.338896,75.15646,-1.220677,51.68765,32.676018
11.71599,44.564243,28.14738,-18.763062,28.534622,-56.609753,-18.793451,17.930376,-34.231808,-96.626656
-42.456936,-22.463951,13.820142,20.267199,2.5325105,-39.488758,53.448524,-31.813053,-45.570557,-0.5651988
-29.720377,-2.4113786,-25.874979,-28.14671,6.7038674,11.602211,38.92861,-11.718402,34.91149,-35.949657
-20.333061,-36.763313,-17.606413,-35.911366,41.153156,7.0136266,44.850433,-66.02506,68.672325,22.03148
43.63988,-21.450699,12.450407,-3.4232812,3.1007535,-25.923061,-40.59671,9.561165,-10.9156885,-68.75567
-22.358185,-36.71974,-5.972916,-21.42591,-4.23235,-15.752055,49.013638,-28.553,-47.464638,32.322777
17.554165,9.342077,8.655727,14.681059,17.15886,-32.75616,-56.840923,25.455645,-21.83622,-64.991234
-3.4095664,25.138552,23.532566,0.2979051,23.387001,-54.34838,-6.88164,48.071644,-26.315784,-73.92071
-4.5824914,-36.27492,13.434651,2.6564028,-13.264875,-42.197094,31.559761,2.9237072,-46.362885,-3.4892983
-54.89764,-33.030323,-5.22239,-24.42659,21.406475,-65.29159,43.02233,-30.10283,-9.412627,-6.2338085
-22.80507,-12.21786,-26.151148,-34.344017,31.96537,28.139229,39.665947,-24.895643,57.961807,-44.49951
-22.425335,4.653146,-78.3379,-23.660828,7.8905725,-7.508596,-9.145052,-20.669203,-38.145123,29.872263
-29.328045,-70.79182,11.403717,-11.380669,23.12091,-7.410808,50.14285,1.0375754,70.82496,-10.108461
-47.41945,-2.841558,-61.99776,-18.16419,-3.987757,45.56379,29.549637,-31.974113,66.26774,-52.40559
-13.164219,-27.838362,-0.15127936,8.581944,22.691416,-58.725056,49.912838,-3.626874,-79.22563,10.543381
7.2009645,-1.7548809,37.020267,0.97537327,15.393436,18.444035,-0.83623934,5.125671,32.65563,-66.20018
-17.564692,-69.68728,15.759021,-50.355576,32.131046,5.0189023,27.12248,-12.261072,50.51039,63.035194
-12.640378,-48.253887,-13.3106165,-14.0007305,-8.178911,-71.88226,69.63512,-3.0666306,-37.792145,-40.926273
17.85849,22.250772,8.003226,13.372882,25.16562,-47.186283,-5.9715652,-51.991833,-38.108147,-61.900337
-0.867038,14.952639,-5.1428294,13.605417,-22.344877,-26.180822,-51.706932,34.945633,3.3443592,-16.804817
3.322894,4.616713,-1.1638445,5.5261555,-30.77958,-41.358067,-50.07462,10.052127,-14.603206,-55.19491
-44.616943,15.758549,-70.02995,-29.892477,8.504077,-18.854567,18.383001,24.264654,61.578934,-42.525734
-34.93384,-48.82245,44.14325,-11.735627,23.358932,-41.39405,45.323734,-52.19453,-90.22666,-1.2429706
-24.959415,-18.556469,-5.0834265,11.624685,11.073615,-44.071636,59.63991,-44.9623,-45.54875,-23.332855
-21.575584,-26.832052,19.681702,-15.651673,-22.789076,-16.903097,9.1132765,17.709684,39.843067,-69.81153
24.737267,10.784372,8.297733,30.454994,1.799689,-1.5696969,-46.410557,19.592527,12.460842,-28.05488
20.281647,-22.700907,66.183876,0.87849593,-18.619473,-19.8473,-25.06617,24.179716,1.5224407,-74.65524
28.450489,-14.178159,2.6639442,8.038774,-6.986913,-22.41834,-46.518288,40.035553,-4.7317867,-52.314075
37.883904,-33.686623,12.213787,-5.9065094,60.402786,10.722404,9.281707,9.5023985,77.91147,20.431795
-2.0240996,15.827286,-51.895794,-33.900646,9.796482,79.64215,29.417177,8.68355,13.354049,-49.25514
27.51441,-1.3573376,20.356699,13.802006,44.620243,-53.8301,-6.1570106,-41.526466,30.316008,-47.673084
-52.227123,36.27829,-29.138794,-10.712671,-14.543373,19.535767,30.75785,25.373875,23.60253,-36.96871
-19.128996,-22.32771,6.4926805,-9.329989,7.0044827,-59.57589,34.02056,-29.305943,-63.80289,-17.45906
54.584564,-2.200073,42.563942,-32.493557,-11.251143,16.386349,-46.552086,14.162128,-7.050544,-36.16136
28.503149,8.669624,0.8794566,30.432913,-7.277398,1.9811994,-14.952328,1.1301359,5.6855917,-62.761692
-42.233456,5.910238,5.6324177,-7.73118,16.229017,-32.76794,66.61388,-24.397745,-30.556236,-30.889477
7.119719,-56.3235,9.754643,-48.538742,18.962023,3.7526965,29.73705,-48.12141,67.14836,41.047592
-46.544773,-78.6085,20.969591,-71.44275,60.11098,1.3324846,45.509792,-45.56169,31.778727,1.9430585
-40.8573,1.0291479,-3.343032,-19.984812,18.005032,67.965065,45.333946,-4.6834674,37.443756,-45.119354
-11.93379,-65.4574,-19.285263,-14.948985,66.26037,6.9416842,37.928368,-50.452713,61.786224,4.840534
-22.219498,-75.2741,4.0534716,2.7758586,-36.095806,-55.310925,54.87898,-10.171843,-27.03604,-42.66418
-13.256404,58.68736,-49.2649,-59.559944,6.870875,77.382286,36.008305,22.566177,9.163776,-46.896427
-36.891247,-29.769566,-16.341984,-27.984453,18.897017,-11.084531,29.87529,1.2773176,2.7111223,1.0939269
-1.5486554,-69.59778,-22.19081,-59.459248,23.432468,-38.642307,31.694206,-46.465786,81.297386,-2.659453
-26.388283,-92.21674,-9.591205,-15.767765,13.943597,1.177678,62.659256,-13.900573,25.660004,28.581518
39.710995,-21.869806,37.569286,-0.70148087,29.78995,-17.686523,-27.02847,21.605015,3.651867,-83.69723
43.219376,-23.978233,49.380733,-3.4492695,30.29817,-15.544251,-36.679123,18.885838,1.2221143,-66.48708
0.025671065,-0.97462034,-8.292568,11.059565,1.0612128,-35.56635,12.262426,-26.71601,-27.723494,-60.641014
10.159338,-62.469017,-3.0551102,-45.08794,52.335876,12.589965,31.47908,-41.093292,54.465897,7.0808067
-2.329787,-29.331186,-26.385431,-66.733734,-28.07403,-21.657719,-16.85862,-14.3267975,-51.209866,9.007626
28.706326,12.233626,-7.838589,-18.527369,1.2698462,-40.853203,-25.147856,11.520351,-46.49807,-56.934795
-11.181647,-20.229898,-40.83525,-81.828415,-32.108196,-2.1970463,-4.9494133,-6.394314,-72.14898,40.994614
-16.42011,-65.00244,7.4099407,2.496895,-13.303169,-56.761826,62.908978,-21.259888,-27.241104,-40.65165
6.759805,-35.14097,-23.477638,24.926624,13.095444,-40.49447,74.3179,-59.750057,-33.57108,-65.13883
-22.998798,-53.18022,-39.905872,-11.426753,34.023666,5.7618694,50.660675,-32.484657,50.067245,19.753378
-25.663706,-69.24426,7.8744125,-16.836697,58.350536,4.2330537,65.563065,-37.155273,31.525887,1.2637827
-15.150081,-61.661556,0.6723264,-16.646431,46.586273,11.937975,64.388794,-21.774149,73.82242,36.77115
22.7281,5.337971,20.51373,2.0572526,-21.543196,-22.384739,-39.064995,32.141636,7.61197,-36.20413
-33.96634,12.464608,-42.237812,-8.134217,-30.008095,61.489048,47.22693,-15.402468,43.36519,-22.3883
-28.83,-41.719566,-3.8839657,15.850361,9.112007,-35.24392,43.199844,-26.943844,-23.263292,-48.211243
-52.46002,19.915022,-37.711018,-31.25582,8.3092375,75.62532,23.987137,26.025038,57.003227,-37.844986
5.637119,-12.790423,-17.994354,-51.912796,-50.94716,35.597656,41.59581,17.151659,-33.68089,75.68631
-30.340569,-67.96452,-27.86136,0.44007874,-29.913351,-42.662903,71.25438,-25.27495,6.623686,-60.402927
-55.480015,-18.263481,-25.043566,-7.9775605,5.2161946,42.049515,36.363758,-4.7260885,56.992867,-59.14516
37.08389,-1.912093,25.032505,14.127083,12.178272,-31.878386,-37.632687,38.913803,3.2917244,-51.834244
-43.103806,-20.107647,1.5748208,-55.784065,-16.004488,43.712753,53.380688,-17.352448,34.531807,-65.7629
-41.09812,17.648142,-21.487133,-27.341148,-7.974604,45.68574,37.320698,17.244085,66.60367,-53.745502
-22.272617,-58.99725,-11.632559,-15.911683,38.136143,3.732264,61.733692,-4.4535103,59.851093,26.090357
-28.89415,-63.847424,9.327643,-48.206524,52.849365,2.067326,47.777344,-18.516853,60.986115,41.24595
5.382335,-23.904224,62.139374,3.9388921,-5.7156863,-43.209827,0.0025222301,10.039637,9.806391,-70.06429
-13.664847,-54.311928,-1.4513124,-11.2410965,56.535034,3.506291,24.130075,-28.030851,46.21159,-0.960965
26.98701,24.672508,13.519757,-15.235184,22.17363,-64.118935,-33.5785,35.89362,-11.819291,-43.162884
-28.218689,-26.57139,-69.41622,-67.04649,-26.022015,1.7822942,-10.237262,23.330433,-48.79005,34.947304
13.21697,-62.237724,-13.986392,-48.798725,42.330708,-7.504316,10.150038,-13.08922,68.02052,8.357238
55.377296,12.256356,-13.756368,-45.82195,-23.940765,20.413666,36.57249,-31.850826,-86.052925,86.85668
3.771832,16.489815,46.945408,4.225857,-23.135529,-75.1517,-43.238,-0.5786192,7.9830275,-50.27743
-25.863531,55.63064,-49.776405,-21.015636,-4.0172644,38.923176,23.17932,-7.315678,59.815735,-24.704287
-25.827217,-1.521015,-47.479424,-60.4387,-17.385696,23.823454,16.79679,-15.514601,-58.54178,13.6736965
-42.42999,-19.860226,-5.370593,18.026163,22.118488,-32.196293,40.22666,-40.74504,-38.441135,-14.571558
-37.213894,-33.1396,4.701878,25.12601,40.31266,-35.563267,49.636986,-32.38033,-25.199131,-38.149864
-6.398451,-22.513943,-31.146702,19.387432,-10.56658,-41.770992,41.114975,-18.096735,-40.38387,-43.48627
-39.227592,-70.5616,-29.938852,-22.877064,65.478195,-46.697636,16.920866,2.4594734,53.42241,-21.622873
-40.73947,30.230564,-43.98503,-38.938354,43.829426,45.175587,52.390766,27.812939,32.021595,-47.573612
-35.52448,-46.872124,-53.81079,-62.529243,-24.742111,4.953578,-17.975521,14.258684,-20.70267,9.177021
